click_id,banner_id,campaign_id
254838,150,17
254839,335,32
254840,182,45
254841,495,30
254842,299,23
254843,299,6
254844,385,36
254845,369,50
254846,451,17
254847,255,18
254848,197,24
254849,147,46
254850,218,24
254851,476,5
254852,301,48
254853,392,12
254854,500,23
254855,118,19
254856,298,33
254857,240,2
254858,232,38
254859,391,23
254860,391,37
254861,235,40
254862,448,11
254863,187,15
254864,275,12
254865,230,11
254866,414,24
254867,446,37
254868,330,23
254869,478,9
254870,356,24
254871,178,31
254872,323,4
254873,257,15
254874,421,1
254875,500,45
254876,231,7
254877,316,8
254878,446,21
254879,490,15
254880,123,25
254881,278,44
254882,450,30
254883,293,4
254884,429,32
254885,346,2
254886,433,37
254887,480,48
254888,100,2
254889,495,43
254890,451,4
254891,152,31
254892,241,45
254893,485,43
254894,345,27
254895,210,38
254896,476,33
254897,244,26
254898,203,43
254899,101,20
254900,201,46
254901,118,9
254902,393,34
254903,184,2
254904,477,28
254905,321,45
254906,291,4
254907,465,44
254908,169,37
254909,156,33
254910,382,17
254911,169,37
254912,358,1
254913,423,28
254914,287,18
254915,354,28
254916,293,25
254917,286,40
254918,443,8
254919,152,47
254920,273,8
254921,263,31
254922,449,18
254923,288,13
254924,178,7
254925,110,8
254926,356,2
254927,328,30
254928,413,15
254929,121,25
254930,297,25
254931,476,35
254932,158,37
254933,481,12
254934,144,42
254935,378,18
254936,492,50
254937,304,34
254938,271,25
254939,381,24
254940,423,47
254941,162,6
254942,387,50
254943,276,34
254944,372,43
254945,396,30
254946,248,23
254947,253,17
254948,468,42
254949,129,5
254950,398,2
254951,233,46
254952,270,29
254953,199,44
254954,133,15
254955,276,10
254956,320,9
254957,145,39
254958,331,16
254959,342,38
254960,251,12
254961,290,28
254962,311,48
254963,113,22
254964,280,50
254965,302,41
254966,351,35
254967,297,12
254968,170,29
254969,440,38
254970,299,42
254971,340,24
254972,382,24
254973,153,14
254974,306,30
254975,417,46
254976,115,16
254977,295,17
254978,430,26
254979,499,39
254980,373,24
254981,186,28
254982,367,46
254983,495,37
254984,492,20
254985,358,43
254986,352,21
254987,174,36
254988,497,41
254989,294,41
254990,163,50
254991,274,37
254992,222,13
254993,383,27
254994,244,26
254995,263,5
254996,238,1
254997,327,33
254998,145,18
254999,485,19
255000,450,20
255001,258,36
255002,102,2
255003,253,3
255004,441,37
255005,156,47
255006,363,33
255007,105,12
255008,112,13
255009,130,12
255010,398,28
255011,261,44
255012,282,27
255013,125,9
255014,192,27
255015,346,20
255016,346,37
255017,212,9
255018,475,36
255019,408,5
255020,229,3
255021,436,47
255022,376,10
255023,379,17
255024,175,22
255025,302,22
255026,151,21
255027,270,4
255028,407,50
255029,194,45
255030,276,34
255031,234,13
255032,359,38
255033,184,28
255034,472,16
255035,338,8
255036,277,48
255037,339,48
255038,360,38
255039,186,28
255040,372,46
255041,187,18
255042,328,8
255043,135,34
255044,496,28
255045,347,45
255046,298,14
255047,267,11
255048,353,31
255049,210,16
255050,352,9
255051,291,11
255052,179,31
255053,122,47
255054,363,13
255055,357,28
255056,449,13
255057,188,10
255058,228,3
255059,431,42
255060,438,9
255061,344,43
255062,373,20
255063,205,44
255064,286,5
255065,478,41
255066,120,24
255067,433,12
255068,355,43
255069,219,47
255070,150,5
255071,111,7
255072,419,46
255073,322,9
255074,238,6
255075,194,47
255076,316,17
255077,366,32
255078,459,36
255079,447,34
255080,219,41
255081,417,6
255082,425,37
255083,232,38
255084,129,32
255085,185,31
255086,409,16
255087,411,29
255088,424,13
255089,178,12
255090,474,28
255091,259,2
255092,285,23
255093,498,38
255094,142,22
255095,199,7
255096,176,38
255097,432,47
255098,321,5
255099,471,10
255100,461,15
255101,214,14
255102,360,43
255103,399,31
255104,281,4
255105,298,11
255106,429,19
255107,452,1
255108,158,12
255109,340,36
255110,413,47
255111,301,22
255112,238,37
255113,467,34
255114,494,50
255115,159,49
255116,426,35
255117,398,28
255118,150,13
255119,269,19
255120,237,23
255121,134,49
255122,411,17
255123,210,21
255124,330,14
255125,187,4
255126,225,7
255127,327,18
255128,237,39
255129,477,1
255130,303,18
255131,480,43
255132,345,28
255133,262,12
255134,146,17
255135,183,11
255136,484,7
255137,347,14
255138,426,2
255139,358,21
255140,194,43
255141,230,16
255142,259,2
255143,479,44
255144,322,25
255145,260,29
255146,376,42
255147,409,36
255148,328,26
255149,114,14
255150,360,29
255151,350,16
255152,102,44
255153,145,50
255154,414,22
255155,414,31
255156,180,41
255157,325,29
255158,216,10
255159,269,46
255160,365,26
255161,228,44
255162,374,50
255163,466,46
255164,157,25
255165,163,27
255166,239,22
255167,352,24
255168,172,35
255169,275,28
255170,239,37
255171,313,10
255172,214,37
255173,459,39
255174,291,21
255175,360,40
255176,103,32
255177,314,12
255178,457,2
255179,346,31
255180,206,3
255181,287,26
255182,443,29
255183,286,14
255184,338,41
255185,458,11
255186,420,17
255187,121,37
255188,274,33
255189,159,32
255190,271,18
255191,253,30
255192,285,8
255193,370,45
255194,472,43
255195,242,31
255196,141,34
255197,214,26
255198,164,25
255199,376,22
255200,138,25
255201,404,44
255202,267,8
255203,437,28
255204,120,12
255205,487,14
255206,441,38
255207,406,43
255208,131,4
255209,346,18
255210,259,21
255211,231,25
255212,309,36
255213,492,31
255214,189,24
255215,325,15
255216,218,29
255217,268,3
255218,209,29
255219,206,34
255220,398,33
255221,154,10
255222,493,47
255223,121,31
255224,335,3
255225,476,39
255226,160,1
255227,277,26
255228,399,2
255229,127,34
255230,125,4
255231,463,8
255232,395,40
255233,446,50
255234,206,33
255235,344,4
255236,434,16
255237,173,14
255238,310,24
255239,462,21
255240,257,42
255241,228,38
255242,272,10
255243,430,20
255244,442,14
255245,218,1
255246,148,4
255247,395,1
255248,205,19
255249,404,21
255250,116,41
255251,240,49
255252,234,31
255253,317,19
255254,493,50
255255,270,13
255256,333,37
255257,220,48
255258,398,16
255259,282,17
255260,367,11
255261,136,47
255262,437,3
255263,484,44
255264,381,12
255265,476,39
255266,330,14
255267,349,23
255268,474,43
255269,429,16
255270,437,11
255271,167,13
255272,204,17
255273,302,46
255274,438,46
255275,499,31
255276,133,23
255277,492,3
255278,193,14
255279,315,27
255280,449,24
255281,402,18
255282,228,7
255283,264,27
255284,445,5
255285,383,12
255286,239,24
255287,462,6
255288,179,10
255289,418,36
255290,358,34
255291,448,29
255292,349,7
255293,227,40
255294,474,12
255295,481,37
255296,318,36
255297,144,31
255298,358,5
255299,208,20
255300,420,8
255301,295,7
255302,399,45
255303,134,29
255304,310,50
255305,279,35
255306,277,46
255307,324,15
255308,313,45
255309,203,42
255310,498,22
255311,356,26
255312,412,17
255313,393,46
255314,179,2
255315,244,4
255316,290,41
255317,156,40
255318,325,44
255319,175,8
255320,158,26
255321,283,39
255322,410,34
255323,406,43
255324,418,10
255325,127,18
255326,114,24
255327,338,26
255328,361,22
255329,258,28
255330,302,14
255331,463,22
255332,433,13
255333,320,36
255334,349,12
255335,220,1
255336,213,6
255337,161,4
255338,219,9
255339,285,9
255340,108,46
255341,399,2
255342,216,45
255343,349,14
255344,205,26
255345,151,41
255346,107,28
255347,198,8
255348,141,15
255349,228,1
255350,112,6
255351,180,14
255352,477,49
255353,148,11
255354,360,33
255355,382,30
255356,328,6
255357,500,50
255358,452,41
255359,312,46
255360,147,10
255361,404,13
255362,448,35
255363,169,28
255364,489,43
255365,314,12
255366,478,41
255367,364,30
255368,348,14
255369,436,43
255370,194,19
255371,181,39
255372,169,50
255373,270,2
255374,226,40
255375,174,50
255376,350,45
255377,215,38
255378,205,22
255379,178,35
255380,349,48
255381,181,7
255382,169,35
255383,412,20
255384,438,4
255385,284,10
255386,339,34
255387,188,10
255388,192,29
255389,151,24
255390,412,13
255391,381,44
255392,375,5
255393,336,20
255394,134,10
255395,429,14
255396,116,29
255397,406,19
255398,450,14
255399,418,46
255400,225,17
255401,445,33
255402,128,40
255403,290,7
255404,118,28
255405,135,1
255406,252,22
255407,388,16
255408,304,3
255409,145,23
255410,379,48
255411,431,24
255412,271,13
255413,263,20
255414,424,16
255415,385,25
255416,227,15
255417,186,48
255418,486,22
255419,317,36
255420,185,41
255421,107,11
255422,135,6
255423,149,43
255424,190,18
255425,188,27
255426,201,42
255427,251,30
255428,417,19
255429,284,47
255430,328,35
255431,185,40
255432,443,48
255433,132,26
255434,188,47
255435,309,26
255436,285,48
255437,371,4
255438,173,39
255439,466,33
255440,112,30
255441,364,18
255442,172,32
255443,171,23
255444,387,44
255445,235,1
255446,161,28
255447,455,30
255448,174,39
255449,239,17
255450,252,24
255451,467,7
255452,310,16
255453,439,34
255454,439,40
255455,303,32
255456,304,34
255457,413,32
255458,365,49
255459,294,17
255460,233,22
255461,182,47
255462,159,28
255463,311,6
255464,198,4
255465,223,39
255466,400,26
255467,135,18
255468,176,35
255469,294,11
255470,116,39
255471,245,26
255472,243,16
255473,105,12
255474,466,8
255475,303,46
255476,447,43
255477,314,9
255478,257,42
255479,178,1
255480,350,7
255481,344,29
255482,419,20
255483,211,4
255484,473,36
255485,312,13
255486,313,30
255487,158,37
255488,301,42
255489,461,31
255490,296,40
255491,362,8
255492,379,3
255493,333,15
255494,123,4
255495,179,45
255496,314,21
255497,299,7
255498,134,47
255499,316,25
255500,469,12
255501,411,3
255502,359,22
255503,392,31
255504,280,11
255505,311,41
255506,386,1
255507,422,36
255508,259,26
255509,231,9
255510,137,23
255511,151,9
255512,485,15
255513,286,41
255514,159,43
255515,177,27
255516,316,12
255517,243,18
255518,261,47
255519,256,9
255520,322,6
255521,497,45
255522,232,6
255523,199,25
255524,154,20
255525,196,12
255526,466,15
255527,396,19
255528,488,12
255529,101,37
255530,235,18
255531,165,12
255532,299,44
255533,410,16
255534,260,47
255535,426,6
255536,362,48
255537,450,35
255538,401,9
255539,329,23
255540,493,45
255541,177,20
255542,103,19
255543,186,47
255544,191,19
255545,427,12
255546,491,16
255547,110,46
255548,358,31
255549,280,24
255550,272,27
255551,337,2
255552,482,7
255553,300,25
255554,172,39
255555,185,40
255556,271,48
255557,451,24
255558,100,39
255559,426,15
255560,378,15
255561,149,29
255562,383,7
255563,318,44
255564,352,10
255565,424,45
255566,446,5
255567,364,43
255568,348,40
255569,255,36
255570,150,16
255571,217,9
255572,132,5
255573,343,5
255574,263,36
255575,225,6
255576,238,40
255577,197,46
255578,499,36
255579,171,28
255580,312,45
255581,323,43
255582,189,36
255583,408,31
255584,272,40
255585,479,23
255586,265,12
255587,315,9
255588,409,44
255589,360,15
255590,163,2
255591,148,14
255592,393,1
255593,323,32
255594,320,8
255595,277,37
255596,351,16
255597,425,4
255598,330,1
255599,437,10
255600,254,49
255601,193,35
255602,357,32
255603,489,20
255604,457,2
255605,151,28
255606,330,29
255607,234,23
255608,357,35
255609,241,35
255610,182,33
255611,396,25
255612,233,10
255613,341,50
255614,466,34
255615,336,13
255616,145,40
255617,498,49
255618,393,29
255619,370,14
255620,463,37
255621,332,31
255622,398,46
255623,498,5
255624,148,35
255625,376,17
255626,438,1
255627,116,30
255628,244,47
255629,235,12
255630,257,40
255631,217,23
255632,280,48
255633,315,16
255634,490,47
255635,404,40
255636,471,42
255637,311,48
255638,150,46
255639,420,30
255640,344,9
255641,435,25
255642,440,25
255643,314,32
255644,181,19
255645,205,27
255646,227,43
255647,429,48
255648,272,5
255649,444,30
255650,240,50
255651,496,11
255652,419,49
255653,381,35
255654,374,20
255655,476,50
255656,396,9
255657,450,33
255658,144,27
255659,417,46
255660,212,32
255661,399,27
255662,357,31
255663,475,7
255664,364,23
255665,418,33
255666,412,10
255667,270,5
255668,193,45
255669,453,42
255670,152,22
255671,475,15
255672,352,20
255673,484,10
255674,227,10
255675,314,35
255676,422,28
255677,402,15
255678,461,3
255679,129,44
255680,326,21
255681,318,24
255682,189,46
255683,265,12
255684,352,41
255685,242,22
255686,258,3
255687,249,36
255688,442,5
255689,381,5
255690,470,22
255691,103,37
255692,324,48
255693,207,43
255694,360,28
255695,410,19
255696,190,45
255697,390,14
255698,306,23
255699,275,23
255700,391,47
255701,298,33
255702,266,47
255703,189,4
255704,202,22
255705,494,1
255706,447,33
255707,176,34
255708,225,19
255709,210,40
255710,419,21
255711,323,3
255712,270,16
255713,119,2
255714,115,20
255715,269,49
255716,152,23
255717,382,18
255718,252,6
255719,315,44
255720,188,13
255721,194,18
255722,116,16
255723,394,13
255724,152,22
255725,329,41
255726,453,17
255727,203,31
255728,412,12
255729,196,31
255730,115,33
255731,235,21
255732,214,41
255733,233,28
255734,240,37
255735,246,29
255736,158,41
255737,438,19
255738,425,46
255739,388,20
255740,276,49
255741,266,6
255742,291,1
255743,435,39
255744,432,8
255745,186,6
255746,278,30
255747,239,43
255748,212,10
255749,134,48
255750,246,8
255751,177,46
255752,454,8
255753,251,23
255754,243,27
255755,184,2
255756,342,4
255757,249,49
255758,153,38
255759,437,30
255760,405,10
255761,302,25
255762,318,44
255763,497,36
255764,422,43
255765,494,14
255766,414,19
255767,384,48
255768,497,16
255769,259,17
255770,422,47
255771,305,46
255772,207,36
255773,150,14
255774,253,37
255775,107,26
255776,316,12
255777,114,27
255778,128,11
255779,384,44
255780,450,31
255781,148,33
255782,409,23
255783,150,36
255784,244,16
255785,330,18
255786,341,30
255787,297,1
255788,422,27
255789,298,3
255790,283,22
255791,408,8
255792,378,36
255793,362,3
255794,172,35
255795,109,44
255796,406,33
255797,340,41
255798,104,45
255799,395,20
255800,479,1
255801,383,38
255802,386,41
255803,213,28
255804,440,16
255805,178,5
255806,452,45
255807,153,24
255808,478,42
255809,223,11
255810,422,5
255811,172,20
255812,408,29
255813,384,29
255814,484,41
255815,491,19
255816,403,23
255817,149,25
255818,321,22
255819,192,47
255820,428,28
255821,105,12
255822,447,38
255823,274,15
255824,352,50
255825,335,6
255826,143,28
255827,334,35
255828,489,30
255829,199,38
255830,334,41
255831,187,34
255832,264,3
255833,461,18
255834,173,18
255835,182,11
255836,257,11
255837,116,40
255838,426,31
255839,361,20
255840,495,15
255841,299,35
255842,360,45
255843,125,30
255844,417,8
255845,124,46
255846,274,46
255847,407,35
255848,305,46
255849,154,27
255850,440,13
255851,218,25
255852,154,47
255853,189,45
255854,175,22
255855,410,7
255856,154,32
255857,126,26
255858,275,31
255859,231,3
255860,320,38
255861,500,17
255862,431,35
255863,134,9
255864,437,16
255865,408,32
255866,231,36
255867,428,44
255868,427,1
255869,111,16
255870,410,22
255871,221,15
255872,175,50
255873,353,8
255874,427,47
255875,306,39
255876,179,42
255877,253,48
255878,230,19
255879,290,30
255880,342,28
255881,131,40
255882,473,17
255883,212,23
255884,203,31
255885,341,7
255886,440,40
255887,121,2
255888,469,15
255889,108,4
255890,282,35
255891,353,44
255892,225,46
255893,420,34
255894,363,15
255895,123,1
255896,457,8
255897,472,38
255898,251,39
255899,281,9
255900,285,3
255901,113,21
255902,151,11
255903,296,21
255904,175,9
255905,115,5
255906,158,13
255907,337,38
255908,365,21
255909,495,30
255910,457,50
255911,231,46
255912,206,46
255913,171,11
255914,480,23
255915,213,9
255916,352,43
255917,274,26
255918,266,47
255919,194,8
255920,431,30
255921,451,11
255922,454,9
255923,176,31
255924,273,4
255925,293,19
255926,237,21
255927,294,30
255928,347,6
255929,307,27
255930,403,18
255931,318,12
255932,199,42
255933,403,8
255934,266,11
255935,101,11
255936,470,38
255937,404,35
255938,219,48
255939,202,34
255940,161,7
255941,364,17
255942,474,9
255943,499,24
255944,380,36
255945,292,21
255946,353,42
255947,183,33
255948,254,21
255949,359,25
255950,436,28
255951,249,43
255952,299,13
255953,205,10
255954,396,21
255955,405,2
255956,299,22
255957,426,34
255958,365,16
255959,157,48
255960,278,46
255961,413,21
255962,493,44
255963,268,22
255964,432,35
255965,353,50
255966,205,3
255967,412,29
255968,439,5
255969,318,7
255970,239,47
255971,457,18
255972,327,43
255973,333,17
255974,148,8
255975,197,48
255976,449,3
255977,303,33
255978,118,46
255979,270,13
255980,227,4
255981,356,32
255982,158,47
255983,305,1
255984,317,3
255985,142,24
255986,135,43
255987,167,11
255988,290,7
255989,168,24
255990,386,19
255991,309,6
255992,478,35
255993,177,17
255994,464,9
255995,374,49
255996,372,9
255997,377,6
255998,317,43
255999,359,5
256000,323,29
256001,382,43
256002,404,49
256003,173,44
256004,375,39
256005,212,41
256006,102,18
256007,312,24
256008,486,27
256009,158,17
256010,337,20
256011,422,36
256012,371,14
256013,411,29
256014,378,24
256015,370,35
256016,318,13
256017,239,41
256018,410,10
256019,242,45
256020,238,1
256021,419,22
256022,308,1
256023,458,30
256024,227,36
256025,225,40
256026,421,12
256027,405,13
256028,157,18
256029,128,23
256030,131,21
256031,234,41
256032,426,6
256033,284,25
256034,280,1
256035,448,17
256036,161,24
256037,280,29
256038,239,40
256039,471,36
256040,381,8
256041,357,30
256042,135,41
256043,297,46
256044,363,36
256045,458,23
256046,237,47
256047,152,26
256048,116,7
256049,278,24
256050,232,26
256051,315,36
256052,323,1
256053,487,27
256054,181,1
256055,179,5
256056,471,45
256057,121,44
256058,118,46
256059,465,11
256060,166,3
256061,439,22
256062,311,13
256063,139,21
256064,234,16
256065,392,4
256066,275,15
256067,256,40
256068,497,7
256069,402,17
256070,144,41
256071,368,40
256072,189,18
256073,197,33
256074,472,5
256075,380,39
256076,125,27
256077,212,2
256078,325,17
256079,248,33
256080,481,49
256081,323,21
256082,133,22
256083,304,9
256084,397,23
256085,236,20
256086,100,14
256087,459,17
256088,343,16
256089,172,18
256090,247,36
256091,431,47
256092,199,2
256093,202,9
256094,242,38
256095,280,26
256096,225,35
256097,294,44
256098,180,21
256099,413,10
256100,351,45
256101,243,31
256102,291,9
256103,381,1
256104,269,41
256105,134,31
256106,359,20
256107,381,26
256108,405,33
256109,291,35
256110,142,4
256111,426,47
256112,487,21
256113,221,2
256114,319,48
256115,174,48
256116,417,16
256117,318,18
256118,183,4
256119,373,14
256120,227,27
256121,177,17
256122,334,45
256123,468,36
256124,289,41
256125,494,8
256126,355,24
256127,390,48
256128,481,29
256129,153,17
256130,475,13
256131,321,16
256132,470,15
256133,456,45
256134,102,50
256135,394,11
256136,138,8
256137,149,20
256138,113,3
256139,424,36
256140,194,5
256141,309,50
256142,133,35
256143,132,9
256144,189,27
256145,111,8
256146,313,29
256147,376,50
256148,179,16
256149,487,31
256150,288,9
256151,207,7
256152,164,28
256153,493,19
256154,168,32
256155,419,10
256156,466,5
256157,349,41
256158,219,36
256159,299,23
256160,376,21
256161,357,3
256162,314,2
256163,295,11
256164,428,6
256165,485,26
256166,108,45
256167,317,46
256168,427,11
256169,468,50
256170,428,40
256171,454,26
256172,244,37
256173,444,26
256174,451,22
256175,145,24
256176,374,50
256177,182,30
256178,183,12
256179,472,17
256180,300,38
256181,169,42
256182,167,28
256183,442,2
256184,460,6
256185,101,33
256186,394,31
256187,488,2
256188,196,6
256189,308,17
256190,392,35
256191,223,10
256192,277,49
256193,348,41
256194,348,50
256195,478,3
256196,250,45
256197,391,39
256198,297,44
256199,472,41
256200,421,23
256201,112,19
256202,444,32
256203,360,39
256204,142,4
256205,402,5
256206,171,48
256207,202,37
256208,135,45
256209,421,36
256210,309,33
256211,424,21
256212,369,42
256213,178,3
256214,308,49
256215,124,12
256216,294,38
256217,450,38
256218,126,12
256219,331,31
256220,174,40
256221,417,45
256222,434,29
256223,296,31
256224,309,4
256225,340,9
256226,131,17
256227,363,11
256228,116,23
256229,372,49
256230,364,44
256231,412,5
256232,498,21
256233,325,46
256234,141,49
256235,418,13
256236,214,35
256237,226,7
256238,153,5
256239,181,25
256240,379,45
256241,476,10
256242,403,26
256243,359,1
256244,123,10
256245,207,29
256246,156,26
256247,365,33
256248,421,23
256249,377,23
256250,465,31
256251,356,38
256252,286,28
256253,299,34
256254,252,21
256255,344,47
256256,484,9
256257,156,4
256258,267,25
256259,283,22
256260,172,50
256261,154,37
256262,420,18
256263,356,6
256264,483,16
256265,369,6
256266,220,2
256267,206,28
256268,220,30
256269,130,18
256270,416,48
256271,162,47
256272,284,30
256273,333,23
256274,352,34
256275,264,39
256276,130,7
256277,381,16
256278,144,32
256279,382,44
256280,104,45
256281,153,49
256282,179,34
256283,405,22
256284,238,45
256285,412,49
256286,202,42
256287,395,22
256288,321,25
256289,318,6
256290,258,19
256291,383,43
256292,264,50
256293,169,34
256294,279,45
256295,127,17
256296,387,26
256297,404,49
256298,315,27
256299,338,35
256300,329,8
256301,274,29
256302,234,45
256303,112,26
256304,364,22
256305,406,22
256306,356,12
256307,234,20
256308,126,24
256309,414,34
256310,122,1
256311,173,46
256312,376,36
256313,378,49
256314,283,39
256315,313,14
256316,187,31
256317,290,48
256318,203,1
256319,320,24
256320,406,39
256321,185,21
256322,185,11
256323,105,28
256324,488,40
256325,223,29
256326,122,7
256327,458,15
256328,183,15
256329,279,11
256330,426,2
256331,305,18
256332,238,42
256333,341,32
256334,197,9
256335,386,23
256336,409,44
256337,252,33
256338,387,12
256339,339,19
256340,268,8
256341,389,13
256342,155,1
256343,364,6
256344,217,16
256345,451,4
256346,295,46
256347,209,11
256348,130,37
256349,315,29
256350,209,19
256351,410,37
256352,251,6
256353,145,7
256354,266,25
256355,131,16
256356,435,17
256357,130,47
256358,161,9
256359,249,23
256360,475,37
256361,430,35
256362,291,2
256363,381,4
256364,300,6
256365,348,23
256366,135,48
256367,187,46
256368,439,8
256369,430,34
256370,245,16
256371,158,45
256372,471,6
256373,444,49
256374,474,11
256375,348,36
256376,409,26
256377,103,20
256378,270,50
256379,278,12
256380,421,37
256381,216,19
256382,210,17
256383,197,20
256384,479,30
256385,467,24
256386,364,40
256387,302,50
256388,243,10
256389,436,31
256390,296,12
256391,166,14
256392,193,16
256393,431,48
256394,417,40
256395,307,47
256396,402,19
256397,246,35
256398,499,9
256399,468,42
256400,410,12
256401,306,14
256402,341,25
256403,111,26
256404,287,5
256405,453,50
256406,251,18
256407,117,33
256408,210,27
256409,386,49
256410,483,2
256411,102,41
256412,357,35
256413,224,44
256414,362,19
256415,365,49
256416,278,42
256417,212,11
256418,478,14
256419,254,18
256420,208,27
256421,416,25
256422,376,34
256423,416,25
256424,315,18
256425,241,25
256426,471,42
256427,154,33
256428,242,11
256429,267,15
256430,485,32
256431,338,10
256432,101,31
256433,257,22
256434,258,12
256435,339,43
256436,112,26
256437,168,43
256438,395,10
256439,444,4
256440,479,22
256441,359,22
256442,217,22
256443,431,14
256444,369,35
256445,171,28
256446,199,26
256447,390,40
256448,223,16
256449,401,47
256450,186,29
256451,440,44
256452,400,50
256453,169,36
256454,217,49
256455,438,25
256456,447,40
256457,370,48
256458,153,4
256459,262,7
256460,152,2
256461,470,39
256462,364,4
256463,389,43
256464,376,39
256465,162,28
256466,267,20
256467,220,1
256468,176,39
256469,312,28
256470,366,50
256471,405,50
256472,471,16
256473,339,11
256474,498,39
256475,172,28
256476,401,43
256477,101,2
256478,203,26
256479,102,48
256480,239,2
256481,379,22
256482,158,9
256483,207,12
256484,243,7
256485,469,30
256486,337,6
256487,156,45
256488,265,32
256489,211,7
256490,202,38
256491,222,44
256492,394,36
256493,355,30
256494,227,29
256495,181,25
256496,103,3
256497,279,7
256498,192,4
256499,139,36
256500,310,49
256501,447,47
256502,298,21
256503,168,33
256504,487,6
256505,405,47
256506,182,36
256507,169,35
256508,271,25
256509,496,19
256510,275,10
256511,318,48
256512,493,50
256513,477,35
256514,101,48
256515,410,49
256516,160,7
256517,224,12
256518,458,39
256519,309,47
256520,159,21
256521,362,23
256522,284,14
256523,209,9
256524,305,3
256525,397,2
256526,348,17
256527,324,33
256528,478,27
256529,442,34
256530,219,27
256531,443,6
256532,213,42
256533,273,42
256534,139,36
256535,117,7
256536,278,17
256537,288,5
256538,295,13
256539,157,29
256540,340,28
256541,455,18
256542,124,36
256543,336,2
256544,203,46
256545,165,31
256546,416,43
256547,140,17
256548,336,17
256549,128,6
256550,339,11
256551,268,4
256552,199,23
256553,313,16
256554,216,30
256555,316,21
256556,272,13
256557,464,49
256558,118,28
256559,100,45
256560,147,32
256561,279,30
256562,269,28
256563,253,31
256564,126,13
256565,143,17
256566,487,46
256567,313,14
256568,390,15
256569,415,4
256570,436,32
256571,444,29
256572,344,24
256573,496,28
256574,162,11
256575,101,18
256576,295,49
256577,375,4
256578,309,34
256579,381,27
256580,225,24
256581,410,29
256582,366,29
256583,210,47
256584,494,31
256585,357,14
256586,115,23
256587,347,47
256588,210,25
256589,425,12
256590,312,16
256591,127,3
256592,185,19
256593,364,11
256594,353,12
256595,355,46
256596,495,22
256597,161,14
256598,100,43
256599,477,12
256600,357,7
256601,345,47
256602,407,3
256603,269,36
256604,371,3
256605,134,23
256606,169,24
256607,318,17
256608,400,4
256609,159,11
256610,246,47
256611,112,38
256612,392,50
256613,204,47
256614,101,6
256615,471,43
256616,402,15
256617,132,22
256618,364,15
256619,455,10
256620,307,23
256621,162,23
256622,445,3
256623,321,4
256624,348,24
256625,445,28
256626,406,16
256627,287,38
256628,448,28
256629,164,1
256630,273,20
256631,289,25
256632,260,35
256633,227,14
256634,118,9
256635,412,34
256636,429,15
256637,291,8
256638,207,10
256639,432,8
256640,297,49
256641,128,8
256642,480,33
256643,314,40
256644,167,44
256645,406,45
256646,216,17
256647,132,41
256648,333,24
256649,461,48
256650,140,32
256651,431,9
256652,334,45
256653,104,21
256654,146,39
256655,345,37
256656,339,39
256657,357,6
256658,136,41
256659,187,11
256660,249,23
256661,317,37
256662,254,2
256663,305,30
256664,388,27
256665,459,12
256666,214,3
256667,339,14
256668,273,34
256669,425,35
256670,298,7
256671,405,44
256672,170,44
256673,485,12
256674,251,10
256675,267,11
256676,370,12
256677,263,28
256678,174,35
256679,400,19
256680,115,5
256681,254,17
256682,357,32
256683,279,41
256684,214,10
256685,278,41
256686,353,48
256687,376,19
256688,439,20
256689,168,23
256690,452,2
256691,324,50
256692,367,22
256693,407,24
256694,147,22
256695,338,46
256696,132,14
256697,159,38
256698,136,40
256699,159,4
256700,255,31
256701,116,49
256702,166,1
256703,165,5
256704,290,31
256705,184,41
256706,488,50
256707,351,20
256708,143,19
256709,312,50
256710,154,45
256711,296,29
256712,465,29
256713,242,35
256714,275,27
256715,168,6
256716,168,9
256717,103,43
256718,317,8
256719,405,23
256720,103,10
256721,445,1
256722,384,50
256723,231,41
256724,318,2
256725,340,8
256726,370,25
256727,187,42
256728,152,8
256729,493,19
256730,466,32
256731,325,22
256732,466,26
256733,139,22
256734,370,21
256735,340,12
256736,472,39
256737,295,35
256738,227,17
256739,497,36
256740,274,29
256741,156,49
256742,428,49
256743,343,4
256744,458,5
256745,487,36
256746,259,43
256747,330,43
256748,215,5
256749,178,15
256750,460,30
256751,122,9
256752,409,35
256753,254,5
256754,192,19
256755,487,20
256756,304,12
256757,234,34
256758,484,46
256759,317,40
256760,106,2
256761,330,10
256762,122,9
256763,150,42
256764,330,10
256765,141,17
256766,346,1
256767,416,38
256768,192,48
256769,143,29
256770,257,18
256771,297,48
256772,381,44
256773,222,19
256774,408,24
256775,277,17
256776,494,30
256777,235,2
256778,249,13
256779,462,46
256780,254,50
256781,138,43
256782,364,11
256783,136,3
256784,447,24
256785,240,33
256786,385,2
256787,268,39
256788,408,45
256789,345,44
256790,422,28
256791,178,28
256792,125,16
256793,216,40
256794,367,40
256795,167,4
256796,177,15
256797,308,38
256798,378,17
256799,498,5
256800,448,47
256801,226,40
256802,279,10
256803,239,35
256804,162,10
256805,496,24
256806,426,49
256807,326,34
256808,104,16
256809,324,9
256810,183,34
256811,412,4
256812,185,26
256813,104,36
256814,327,11
256815,423,45
256816,301,34
256817,167,4
256818,389,16
256819,398,29
256820,216,14
256821,275,19
256822,462,1
256823,111,42
256824,481,23
256825,336,46
256826,161,37
256827,160,33
256828,162,43
256829,270,50
256830,274,30
256831,110,36
256832,332,8
256833,288,2
256834,230,18
