click_id,banner_id,campaign_id
199254,258,6
199255,139,10
199256,473,2
199257,247,40
199258,492,12
199259,208,50
199260,183,27
199261,465,28
199262,396,16
199263,185,7
199264,345,16
199265,349,40
199266,251,3
199267,347,28
199268,304,47
199269,341,26
199270,235,28
199271,171,15
199272,395,26
199273,367,33
199274,384,48
199275,368,30
199276,297,49
199277,444,27
199278,288,21
199279,439,12
199280,101,32
199281,330,23
199282,326,42
199283,435,21
199284,494,11
199285,312,24
199286,220,1
199287,363,34
199288,250,37
199289,251,20
199290,458,14
199291,453,13
199292,399,26
199293,415,7
199294,444,19
199295,403,36
199296,420,38
199297,410,10
199298,489,7
199299,377,22
199300,264,23
199301,446,34
199302,100,30
199303,234,44
199304,246,40
199305,350,6
199306,257,10
199307,348,14
199308,328,21
199309,256,6
199310,433,17
199311,391,28
199312,408,30
199313,331,30
199314,289,15
199315,126,1
199316,255,2
199317,439,28
199318,201,25
199319,105,47
199320,394,23
199321,218,24
199322,408,32
199323,232,7
199324,120,23
199325,325,3
199326,200,37
199327,322,45
199328,317,26
199329,411,43
199330,322,41
199331,348,16
199332,359,18
199333,205,13
199334,392,36
199335,117,25
199336,428,38
199337,358,31
199338,471,19
199339,116,1
199340,106,25
199341,287,1
199342,341,43
199343,482,8
199344,177,6
199345,361,36
199346,167,18
199347,394,28
199348,391,29
199349,155,44
199350,432,16
199351,437,19
199352,425,15
199353,122,16
199354,243,39
199355,291,3
199356,163,43
199357,329,8
199358,342,27
199359,320,46
199360,481,5
199361,174,42
199362,423,11
199363,414,13
199364,207,27
199365,438,42
199366,128,26
199367,462,18
199368,151,7
199369,184,26
199370,113,16
199371,116,43
199372,212,12
199373,308,41
199374,251,24
199375,436,43
199376,398,19
199377,453,7
199378,155,18
199379,413,24
199380,241,41
199381,183,14
199382,460,26
199383,436,3
199384,469,24
199385,124,34
199386,105,5
199387,404,15
199388,261,41
199389,197,39
199390,470,13
199391,193,11
199392,485,29
199393,297,3
199394,116,39
199395,230,34
199396,326,6
199397,387,14
199398,209,7
199399,486,1
199400,131,30
199401,110,11
199402,295,49
199403,181,5
199404,471,29
199405,110,18
199406,234,17
199407,355,26
199408,117,36
199409,469,9
199410,404,11
199411,440,1
199412,281,2
199413,187,10
199414,270,25
199415,467,13
199416,298,18
199417,384,15
199418,452,4
199419,182,36
199420,143,17
199421,307,44
199422,176,37
199423,312,32
199424,134,35
199425,106,48
199426,127,38
199427,444,47
199428,360,3
199429,458,46
199430,379,48
199431,430,46
199432,469,32
199433,434,34
199434,427,45
199435,151,20
199436,350,30
199437,123,17
199438,429,20
199439,465,42
199440,329,33
199441,157,36
199442,216,3
199443,467,26
199444,346,19
199445,353,20
199446,417,17
199447,250,11
199448,415,10
199449,214,20
199450,176,13
199451,461,11
199452,472,27
199453,441,34
199454,488,23
199455,295,38
199456,329,10
199457,206,45
199458,361,19
199459,291,45
199460,244,35
199461,138,10
199462,276,11
199463,497,2
199464,253,21
199465,482,45
199466,405,48
199467,206,18
199468,349,36
199469,259,21
199470,264,25
199471,361,37
199472,269,10
199473,316,4
199474,349,21
199475,184,4
199476,496,3
199477,135,2
199478,459,38
199479,314,34
199480,240,5
199481,266,6
199482,366,24
199483,193,43
199484,391,33
199485,485,9
199486,163,48
199487,478,19
199488,201,8
199489,242,7
199490,280,7
199491,348,9
199492,171,33
199493,132,1
199494,401,11
199495,261,46
199496,100,28
199497,238,9
199498,270,46
199499,338,42
199500,312,30
199501,188,34
199502,110,40
199503,110,11
199504,438,48
199505,136,12
199506,447,31
199507,456,22
199508,293,9
199509,487,50
199510,448,50
199511,404,2
199512,486,43
199513,261,40
199514,209,29
199515,253,3
199516,284,9
199517,334,28
199518,390,28
199519,301,29
199520,305,34
199521,278,27
199522,248,10
199523,241,24
199524,296,14
199525,153,50
199526,358,6
199527,137,39
199528,446,35
199529,168,10
199530,321,23
199531,296,9
199532,304,3
199533,173,25
199534,340,21
199535,286,29
199536,415,1
199537,223,31
199538,384,9
199539,163,47
199540,210,10
199541,226,17
199542,328,35
199543,472,5
199544,432,8
199545,446,23
199546,476,37
199547,497,15
199548,457,35
199549,258,48
199550,115,31
199551,447,41
199552,176,13
199553,271,42
199554,167,7
199555,182,49
199556,235,33
199557,133,10
199558,426,4
199559,390,25
199560,320,16
199561,345,22
199562,285,6
199563,291,43
199564,230,24
199565,498,27
199566,348,12
199567,482,7
199568,392,24
199569,365,4
199570,141,18
199571,401,3
199572,464,28
199573,103,8
199574,413,32
199575,196,31
199576,373,6
199577,224,49
199578,278,45
199579,289,19
199580,238,23
199581,379,21
199582,219,33
199583,208,18
199584,451,33
199585,243,15
199586,321,23
199587,426,42
199588,113,15
199589,326,7
199590,142,10
199591,152,23
199592,292,31
199593,451,23
199594,110,27
199595,342,2
199596,490,42
199597,381,31
199598,390,44
199599,267,37
199600,359,20
199601,311,25
199602,500,14
199603,381,35
199604,409,36
199605,293,6
199606,210,21
199607,402,37
199608,381,20
199609,275,49
199610,264,16
199611,312,20
199612,187,27
199613,346,25
199614,379,45
199615,234,10
199616,479,30
199617,490,28
199618,162,40
199619,447,27
199620,178,37
199621,492,16
199622,121,34
199623,194,21
199624,126,25
199625,323,45
199626,208,41
199627,196,19
199628,123,23
199629,269,2
199630,136,13
199631,280,45
199632,149,36
199633,350,9
199634,460,28
199635,284,14
199636,327,40
199637,335,44
199638,319,50
199639,255,15
199640,446,47
199641,241,37
199642,263,43
199643,321,4
199644,243,45
199645,440,44
199646,288,20
199647,457,14
199648,207,17
199649,160,40
199650,112,9
199651,168,20
199652,242,9
199653,395,41
199654,351,1
199655,318,13
199656,418,42
199657,488,48
199658,448,15
199659,376,49
199660,100,41
199661,432,34
199662,210,48
199663,266,7
199664,236,33
199665,115,4
199666,225,49
199667,416,25
199668,278,50
199669,136,46
199670,103,43
199671,455,15
199672,124,13
199673,386,7
199674,237,25
199675,110,31
199676,257,31
199677,307,29
199678,402,26
199679,282,32
199680,356,23
199681,416,17
199682,380,22
199683,471,2
199684,457,29
199685,471,11
199686,499,17
199687,275,44
199688,462,43
199689,167,31
199690,399,33
199691,204,19
199692,455,26
199693,431,33
199694,297,9
199695,341,25
199696,415,14
199697,340,45
199698,157,15
199699,493,31
199700,487,24
199701,464,48
199702,454,30
199703,259,5
199704,404,41
199705,179,34
199706,142,40
199707,442,29
199708,130,28
199709,137,5
199710,173,48
199711,231,42
199712,214,6
199713,101,12
199714,363,44
199715,189,15
199716,212,18
199717,305,6
199718,173,45
199719,328,22
199720,495,43
199721,222,35
199722,236,6
199723,412,24
199724,466,10
199725,106,3
199726,411,45
199727,105,39
199728,119,31
199729,466,43
199730,486,41
199731,131,37
199732,121,20
199733,418,3
199734,146,8
199735,448,21
199736,297,44
199737,496,15
199738,192,28
199739,311,41
199740,172,45
199741,389,8
199742,383,48
199743,423,3
199744,404,38
199745,226,20
199746,336,23
199747,249,41
199748,321,3
199749,437,47
199750,192,40
199751,245,39
199752,101,21
199753,393,16
199754,182,42
199755,430,16
199756,119,24
199757,374,26
199758,173,8
199759,174,42
199760,231,26
199761,473,35
199762,117,41
199763,482,18
199764,119,1
199765,199,42
199766,434,15
199767,313,46
199768,144,5
199769,291,22
199770,437,6
199771,162,17
199772,315,50
199773,108,11
199774,289,50
199775,335,30
199776,135,20
199777,346,24
199778,443,15
199779,106,11
199780,263,40
199781,468,23
199782,153,43
199783,240,16
199784,357,44
199785,447,19
199786,411,17
199787,371,22
199788,396,30
199789,272,30
199790,190,2
199791,183,37
199792,331,35
199793,466,22
199794,334,36
199795,377,26
199796,329,1
199797,217,26
199798,140,10
199799,173,38
199800,406,28
199801,444,48
199802,363,14
199803,129,37
199804,322,28
199805,302,28
199806,303,36
199807,240,23
199808,334,48
199809,238,6
199810,402,24
199811,471,22
199812,138,44
199813,312,44
199814,129,12
199815,422,30
199816,367,49
199817,372,35
199818,146,15
199819,392,11
199820,325,33
199821,445,42
199822,367,32
199823,384,46
199824,397,47
199825,321,5
199826,224,15
199827,101,13
199828,199,29
199829,437,29
199830,304,48
199831,281,6
199832,135,4
199833,243,46
199834,497,12
199835,200,28
199836,462,46
199837,368,32
199838,456,47
199839,392,31
199840,300,17
199841,220,34
199842,244,33
199843,331,38
199844,431,38
199845,223,43
199846,425,4
199847,137,25
199848,294,3
199849,397,15
199850,296,27
199851,120,27
199852,267,8
199853,384,15
199854,292,8
199855,464,24
199856,158,27
199857,145,1
199858,168,14
199859,187,3
199860,187,35
199861,310,43
199862,460,44
199863,182,26
199864,270,8
199865,323,9
199866,163,40
199867,153,46
199868,141,3
199869,485,38
199870,256,46
199871,235,34
199872,309,43
199873,366,29
199874,343,5
199875,329,1
199876,447,5
199877,203,6
199878,259,19
199879,407,15
199880,472,1
199881,302,21
199882,333,14
199883,309,20
199884,189,23
199885,178,20
199886,208,6
199887,398,26
199888,147,4
199889,419,17
199890,234,35
199891,163,39
199892,430,7
199893,189,25
199894,206,29
199895,387,46
199896,255,35
199897,147,1
199898,114,43
199899,467,23
199900,278,22
199901,142,50
199902,137,28
199903,219,26
199904,115,50
199905,360,19
199906,461,21
199907,348,26
199908,153,21
199909,144,30
199910,407,38
199911,142,4
199912,303,39
199913,258,29
199914,349,31
199915,419,24
199916,385,18
199917,190,2
199918,205,28
199919,455,35
199920,197,25
199921,328,23
199922,494,6
199923,201,14
199924,143,36
199925,162,19
199926,288,49
199927,171,23
199928,448,23
199929,207,1
199930,404,48
199931,253,3
199932,245,4
199933,322,44
199934,271,9
199935,295,39
199936,292,45
199937,171,48
199938,465,21
199939,275,18
199940,257,3
199941,382,20
199942,161,10
199943,447,33
199944,297,44
199945,417,11
199946,310,12
199947,334,12
199948,441,49
199949,286,11
199950,338,18
199951,328,19
199952,266,15
199953,405,19
199954,351,28
199955,461,35
199956,155,41
199957,446,45
199958,168,34
199959,448,26
199960,243,46
199961,267,7
199962,432,36
199963,248,42
199964,471,20
199965,480,38
199966,429,40
199967,197,45
199968,257,13
199969,319,20
199970,318,4
199971,221,13
199972,122,22
199973,386,8
199974,247,12
199975,201,16
199976,444,23
199977,359,23
199978,286,28
199979,404,11
199980,153,7
199981,334,30
199982,439,2
199983,110,42
199984,193,15
199985,125,32
199986,242,19
199987,212,4
199988,419,50
199989,104,33
199990,357,42
199991,283,23
199992,429,23
199993,223,29
199994,476,17
199995,116,6
199996,278,46
199997,369,6
199998,483,8
199999,345,2
200000,492,10
200001,224,18
200002,427,47
200003,374,26
200004,121,26
200005,220,24
200006,492,33
200007,171,11
200008,497,29
200009,389,26
200010,384,49
200011,460,33
200012,354,19
200013,195,10
200014,279,25
200015,316,13
200016,215,42
200017,346,11
200018,116,1
200019,378,21
200020,152,42
200021,226,41
200022,158,35
200023,219,39
200024,277,2
200025,386,40
200026,197,4
200027,384,48
200028,476,41
200029,240,4
200030,283,1
200031,350,6
200032,273,37
200033,341,3
200034,235,13
200035,443,40
200036,157,26
200037,440,42
200038,281,9
200039,385,2
200040,416,48
200041,475,7
200042,333,45
200043,389,9
200044,331,20
200045,386,26
200046,277,45
200047,422,38
200048,252,24
200049,470,9
200050,166,8
200051,315,6
200052,164,31
200053,132,47
200054,423,3
200055,165,23
200056,481,2
200057,320,4
200058,400,29
200059,409,8
200060,438,3
200061,313,41
200062,146,42
200063,176,38
200064,477,37
200065,335,21
200066,465,45
200067,415,46
200068,233,15
200069,290,5
200070,474,49
200071,295,8
200072,372,18
200073,277,13
200074,408,19
200075,151,11
200076,420,2
200077,260,39
200078,170,10
200079,476,38
200080,192,48
200081,468,49
200082,196,10
200083,454,21
200084,144,21
200085,112,27
200086,105,11
200087,388,26
200088,172,22
200089,374,16
200090,266,29
200091,486,34
200092,321,16
200093,115,43
200094,367,13
200095,177,30
200096,346,42
200097,405,35
200098,460,46
200099,166,32
200100,286,25
200101,195,5
200102,328,48
200103,340,9
200104,155,8
200105,225,19
200106,238,10
200107,483,7
200108,347,48
200109,148,42
200110,159,5
200111,269,14
200112,153,11
200113,409,28
200114,388,29
200115,482,42
200116,398,7
200117,164,42
200118,234,7
200119,373,30
200120,237,36
200121,250,47
200122,460,33
200123,465,34
200124,219,8
200125,208,43
200126,379,48
200127,154,13
200128,153,46
200129,453,47
200130,109,44
200131,447,37
200132,326,50
200133,398,18
200134,254,23
200135,379,50
200136,171,37
200137,247,1
200138,277,1
200139,491,32
200140,195,3
200141,436,22
200142,147,46
200143,402,21
200144,184,4
200145,296,25
200146,334,3
200147,219,25
200148,235,37
200149,110,36
200150,245,34
200151,402,20
200152,241,1
200153,400,47
200154,116,13
200155,289,35
200156,244,14
200157,101,33
200158,275,27
200159,433,32
200160,290,5
200161,285,12
200162,167,49
200163,407,6
200164,103,23
200165,179,35
200166,463,44
200167,441,37
200168,107,14
200169,209,27
200170,444,30
200171,322,28
200172,373,36
200173,439,28
200174,231,10
200175,146,9
200176,317,24
200177,396,48
200178,157,6
200179,474,16
200180,108,48
200181,234,28
200182,354,10
200183,139,9
200184,185,34
200185,443,13
200186,352,25
200187,486,49
200188,442,33
200189,194,24
200190,335,40
200191,296,6
200192,284,37
200193,135,3
200194,442,19
200195,180,14
200196,272,40
200197,494,50
200198,228,22
200199,431,8
200200,275,17
200201,256,13
200202,381,36
200203,106,14
200204,374,45
200205,439,50
200206,241,13
200207,446,30
200208,196,31
200209,376,39
200210,238,25
200211,291,30
200212,250,6
200213,267,47
200214,225,30
200215,282,39
200216,170,6
200217,303,25
200218,139,10
200219,291,28
200220,166,23
200221,223,42
200222,446,36
200223,387,43
200224,444,17
200225,206,1
200226,271,43
200227,101,13
200228,337,19
200229,160,24
200230,411,18
200231,381,12
200232,264,48
200233,478,13
200234,378,41
200235,198,26
200236,102,24
200237,497,28
200238,252,48
200239,112,36
200240,288,21
200241,245,3
200242,301,14
200243,228,18
200244,448,8
200245,441,40
200246,454,39
200247,463,45
200248,267,45
200249,361,45
200250,290,17
200251,299,6
200252,398,18
200253,378,14
200254,140,22
200255,201,9
200256,321,22
200257,271,31
200258,311,24
200259,104,6
200260,252,8
200261,341,2
200262,166,2
200263,320,6
200264,276,15
200265,403,6
200266,313,23
200267,201,41
200268,186,42
200269,288,9
200270,380,29
200271,168,25
200272,134,14
200273,444,50
200274,407,17
200275,113,13
200276,342,36
200277,109,44
200278,491,2
200279,292,37
200280,396,43
200281,297,11
200282,282,30
200283,326,6
200284,284,37
200285,217,10
200286,261,46
200287,285,16
200288,377,34
200289,270,28
200290,321,28
200291,303,14
200292,204,14
200293,497,10
200294,334,3
200295,443,44
200296,278,4
200297,483,39
200298,286,18
200299,283,40
200300,214,10
200301,347,10
200302,398,30
200303,302,10
200304,157,46
200305,402,22
200306,214,20
200307,482,31
200308,287,49
200309,208,15
200310,205,17
200311,223,16
200312,482,1
200313,110,16
200314,417,47
200315,364,31
200316,444,41
200317,217,37
200318,326,42
200319,356,42
200320,105,22
200321,140,10
200322,299,22
200323,388,48
200324,306,23
200325,433,48
200326,269,41
200327,316,38
200328,286,43
200329,326,45
200330,105,45
200331,493,48
200332,472,10
200333,113,17
200334,163,42
200335,238,9
200336,450,32
200337,166,3
200338,202,2
200339,415,36
200340,497,18
200341,175,41
200342,442,30
200343,359,7
200344,500,19
200345,492,20
200346,266,23
200347,379,21
200348,358,21
200349,153,10
200350,285,36
200351,404,37
200352,203,30
200353,489,13
200354,116,5
200355,449,28
200356,497,42
200357,364,49
200358,326,30
200359,491,22
200360,127,14
200361,152,44
200362,130,22
200363,330,43
200364,318,4
200365,258,35
200366,380,32
200367,478,3
200368,324,22
200369,431,6
200370,204,19
200371,420,35
200372,164,10
200373,353,24
200374,220,27
200375,398,48
200376,495,33
200377,500,15
200378,178,15
200379,483,44
200380,313,41
200381,350,43
200382,225,26
200383,275,44
200384,346,21
200385,401,35
200386,198,4
200387,444,25
200388,216,2
200389,278,33
200390,174,49
200391,154,38
200392,498,33
200393,158,42
200394,128,40
200395,456,44
200396,149,16
200397,285,36
200398,357,15
200399,134,12
200400,423,23
200401,364,28
200402,437,32
200403,365,15
200404,482,47
200405,106,41
200406,458,4
200407,203,34
200408,304,28
200409,329,21
200410,119,22
200411,405,46
200412,246,37
200413,458,4
200414,255,38
200415,319,5
200416,144,17
200417,430,19
200418,308,1
200419,193,41
200420,200,4
200421,149,16
200422,252,41
200423,470,10
200424,369,22
200425,404,33
200426,474,16
200427,259,20
200428,148,19
200429,129,25
200430,210,39
200431,468,13
200432,114,40
200433,147,39
200434,434,16
200435,400,21
200436,477,15
200437,169,45
200438,421,13
200439,470,21
200440,156,31
200441,266,45
200442,335,6
200443,187,49
200444,265,11
200445,375,45
200446,101,47
200447,241,22
200448,334,4
200449,451,19
200450,223,9
200451,380,37
200452,199,9
200453,358,26
200454,227,15
200455,394,23
200456,489,14
200457,449,38
200458,111,20
200459,172,48
200460,371,44
200461,335,22
200462,136,49
200463,332,19
200464,141,39
200465,474,12
200466,229,48
200467,464,12
200468,143,22
200469,333,8
200470,340,35
200471,411,35
200472,327,23
200473,451,21
200474,238,48
200475,270,10
200476,114,2
200477,182,3
200478,130,18
200479,239,38
200480,193,16
200481,408,21
200482,235,36
200483,457,33
200484,100,48
200485,251,46
200486,452,12
200487,132,41
200488,437,43
200489,340,45
200490,445,28
200491,204,4
200492,191,50
200493,365,29
200494,456,13
200495,397,34
200496,442,4
200497,464,44
200498,323,13
200499,486,34
200500,421,34
200501,138,47
200502,299,27
200503,145,23
200504,281,8
200505,352,50
200506,414,29
200507,377,25
200508,207,5
200509,448,7
200510,159,30
200511,186,4
200512,384,9
200513,118,9
200514,375,42
200515,255,13
200516,288,14
200517,300,13
200518,361,44
200519,384,46
200520,358,26
200521,147,19
200522,199,18
200523,131,9
200524,204,32
200525,379,8
200526,121,47
200527,389,48
200528,167,1
200529,451,36
200530,134,44
200531,476,5
200532,334,21
200533,451,16
200534,480,36
200535,131,1
200536,256,15
200537,335,42
200538,135,46
200539,291,23
200540,266,24
200541,195,33
200542,322,39
200543,380,33
200544,338,31
200545,407,12
200546,449,26
200547,119,17
200548,256,20
200549,314,37
200550,245,46
200551,363,10
200552,336,1
200553,357,19
200554,473,18
200555,202,26
200556,469,18
200557,278,48
200558,134,34
200559,348,33
200560,472,4
200561,417,17
200562,300,5
200563,361,47
200564,267,7
200565,453,19
200566,110,20
200567,467,41
200568,383,39
200569,421,12
200570,334,50
200571,309,27
200572,306,30
200573,456,11
200574,229,38
200575,410,44
200576,414,37
200577,120,17
200578,234,38
200579,423,26
200580,294,43
200581,120,30
200582,129,19
200583,403,13
200584,295,4
200585,235,32
200586,399,38
200587,203,41
200588,474,9
200589,476,38
200590,134,40
200591,418,6
200592,318,36
200593,254,48
200594,374,2
200595,342,15
200596,106,44
200597,417,43
200598,129,38
200599,264,39
200600,404,16
200601,338,39
200602,278,15
200603,318,28
200604,390,41
200605,308,8
200606,473,31
200607,103,39
200608,286,48
200609,191,42
200610,263,1
200611,150,17
200612,437,30
200613,202,29
200614,151,22
200615,250,28
200616,413,18
200617,160,15
200618,186,14
200619,286,16
200620,388,44
200621,146,17
200622,470,44
200623,432,26
200624,149,35
200625,404,47
200626,344,48
200627,350,19
200628,274,25
200629,214,26
200630,143,48
200631,315,20
200632,387,1
200633,116,35
200634,366,16
200635,416,17
200636,152,16
200637,188,28
200638,163,43
200639,204,23
200640,107,20
200641,228,35
200642,325,41
200643,291,43
200644,134,18
200645,151,42
200646,368,42
200647,154,22
200648,132,8
200649,236,24
200650,164,24
200651,213,28
200652,404,41
200653,480,11
200654,119,34
200655,431,25
200656,111,4
200657,423,47
200658,103,40
200659,125,28
200660,487,12
200661,361,35
200662,376,24
200663,213,8
200664,495,38
200665,194,31
200666,357,20
200667,388,41
200668,420,30
200669,413,8
200670,206,23
200671,253,33
200672,109,18
200673,189,15
200674,475,41
200675,144,13
200676,347,37
200677,267,7
200678,100,22
200679,157,16
200680,396,38
200681,326,30
200682,449,2
200683,119,32
200684,118,29
200685,438,1
200686,458,28
200687,456,16
200688,117,20
200689,155,29
200690,455,2
200691,231,44
200692,432,18
200693,309,23
200694,287,41
200695,310,34
200696,121,38
200697,106,3
200698,177,30
200699,428,13
200700,208,28
200701,428,8
200702,411,5
200703,144,22
200704,458,22
200705,271,46
200706,154,1
200707,211,21
200708,497,43
200709,142,32
200710,484,16
200711,482,24
200712,108,43
200713,302,26
200714,458,42
200715,405,2
200716,289,31
200717,171,49
200718,292,50
200719,329,29
200720,298,10
200721,402,22
200722,296,29
200723,361,27
200724,417,1
200725,232,7
200726,419,20
200727,397,39
200728,176,3
200729,318,47
200730,398,46
200731,366,14
200732,461,44
200733,195,49
200734,286,25
200735,131,9
200736,402,41
200737,310,16
200738,111,32
200739,219,22
200740,438,50
200741,284,1
200742,284,24
200743,217,44
200744,448,19
200745,120,47
200746,129,28
200747,427,23
200748,169,25
200749,296,1
200750,500,17
200751,493,46
200752,499,28
200753,215,5
200754,254,1
200755,141,48
200756,150,32
200757,102,13
200758,378,38
200759,422,8
200760,414,33
200761,308,44
200762,361,45
200763,271,2
200764,290,24
200765,418,37
200766,465,11
200767,187,1
200768,310,10
200769,170,9
200770,367,45
200771,446,30
200772,453,36
200773,104,31
200774,148,24
200775,203,24
200776,326,50
200777,331,27
200778,121,18
200779,409,21
200780,367,3
200781,292,21
200782,180,37
200783,276,28
200784,345,40
200785,414,29
200786,327,50
200787,394,22
200788,183,41
200789,411,15
200790,475,1
200791,129,30
200792,341,32
200793,190,34
200794,408,25
200795,347,16
200796,312,13
200797,132,42
200798,300,27
200799,270,30
200800,216,18
200801,188,30
200802,106,16
200803,250,27
200804,359,35
200805,339,44
200806,201,41
200807,108,12
200808,314,14
200809,154,18
200810,433,33
200811,432,19
200812,461,21
200813,191,29
200814,219,33
200815,237,34
200816,360,33
200817,102,6
200818,492,22
200819,324,8
200820,435,33
200821,297,1
200822,134,10
200823,234,45
200824,356,45
200825,283,36
200826,297,34
200827,197,2
200828,234,1
200829,218,2
200830,225,14
200831,262,17
200832,250,16
200833,382,8
200834,268,1
200835,309,42
200836,197,38
200837,404,45
200838,294,27
200839,214,16
200840,424,1
200841,239,27
200842,138,50
200843,431,45
200844,283,26
200845,199,16
200846,110,10
200847,483,12
200848,480,42
200849,484,30
200850,115,45
200851,128,30
200852,328,14
200853,110,48
200854,272,31
200855,359,31
200856,484,16
200857,203,35
200858,292,31
200859,437,7
200860,325,49
200861,475,30
200862,495,7
200863,363,43
200864,204,45
200865,438,44
200866,406,28
200867,273,29
200868,181,43
200869,154,18
200870,452,47
200871,236,17
200872,197,21
200873,288,33
200874,493,20
200875,436,1
200876,473,29
200877,132,48
200878,446,4
200879,152,28
200880,285,29
200881,430,23
200882,123,47
200883,156,6
200884,121,43
200885,158,42
200886,179,7
200887,409,40
200888,226,47
200889,161,48
200890,142,3
200891,414,35
200892,109,19
200893,321,45
200894,477,50
200895,427,35
200896,338,31
200897,116,42
200898,135,37
200899,276,48
200900,481,13
200901,450,8
200902,320,41
200903,320,25
200904,172,33
200905,197,8
200906,457,7
200907,195,1
200908,218,31
200909,377,29
200910,316,9
200911,293,21
200912,216,32
200913,436,7
200914,367,21
200915,118,1
200916,131,4
200917,265,39
200918,303,47
200919,449,47
200920,417,6
200921,480,50
200922,482,15
200923,395,12
200924,242,47
200925,361,29
200926,445,39
200927,328,12
200928,251,15
200929,404,22
200930,254,46
200931,147,47
200932,155,14
200933,285,11
200934,224,15
200935,360,44
200936,195,20
200937,487,24
200938,156,6
200939,342,30
200940,186,33
200941,413,22
200942,184,27
200943,214,49
200944,404,30
200945,396,50
200946,182,10
200947,408,19
200948,448,33
200949,276,7
200950,380,4
200951,129,44
200952,204,37
200953,259,32
200954,182,4
200955,139,39
200956,450,39
200957,348,47
200958,334,43
200959,220,6
200960,494,36
200961,294,5
200962,137,10
200963,201,22
200964,363,37
200965,492,27
200966,231,37
200967,376,35
200968,168,36
200969,156,5
200970,273,14
200971,182,30
200972,106,17
200973,364,21
200974,330,5
200975,119,5
200976,297,31
200977,101,5
200978,281,44
200979,226,35
200980,331,24
200981,317,7
200982,174,36
200983,447,2
200984,280,33
200985,366,40
200986,360,42
200987,388,24
200988,343,5
200989,421,45
200990,157,4
200991,388,38
200992,348,10
200993,496,42
200994,429,3
200995,399,15
200996,400,6
200997,382,46
200998,299,1
200999,390,29
201000,158,10
201001,219,27
201002,184,42
201003,215,2
201004,375,12
201005,198,10
201006,349,27
201007,332,16
201008,140,26
201009,163,23
201010,247,25
201011,251,8
201012,497,7
201013,399,12
201014,383,28
201015,256,46
201016,337,39
201017,270,4
201018,469,24
201019,351,16
201020,240,43
201021,344,12
201022,104,14
201023,306,23
201024,373,37
201025,429,6
201026,370,7
201027,382,28
201028,257,21
201029,339,7
201030,106,1
201031,106,17
201032,488,15
201033,246,42
201034,148,32
201035,247,1
201036,232,27
201037,255,5
201038,446,23
201039,180,30
201040,445,13
201041,445,50
201042,368,8
201043,241,26
201044,457,10
201045,319,30
201046,283,2
201047,386,6
201048,306,27
201049,115,20
201050,412,8
201051,201,40
201052,182,41
201053,408,14
201054,364,31
201055,472,25
201056,284,18
201057,471,22
201058,128,15
201059,315,44
201060,117,11
201061,253,1
201062,285,4
201063,294,42
201064,111,38
201065,301,37
201066,127,39
201067,236,5
201068,445,13
201069,170,8
201070,107,16
201071,387,45
201072,415,12
201073,190,33
201074,342,21
201075,480,37
201076,136,22
201077,395,29
201078,208,45
201079,271,38
201080,101,42
201081,285,1
201082,493,11
201083,270,18
201084,440,1
201085,396,43
201086,372,4
201087,432,33
201088,381,30
201089,136,25
201090,188,34
201091,455,35
201092,260,36
201093,489,35
201094,427,34
201095,407,37
201096,459,5
201097,348,50
201098,239,14
201099,457,17
201100,476,33
201101,244,50
201102,100,5
201103,300,32
201104,268,33
201105,478,2
201106,237,15
201107,414,16
201108,386,26
201109,410,8
201110,499,11
201111,112,45
201112,188,27
201113,387,45
201114,344,7
201115,110,14
201116,391,12
201117,266,39
201118,434,6
201119,221,14
201120,183,22
201121,490,28
201122,220,32
201123,335,35
201124,420,5
201125,281,46
201126,200,36
201127,173,13
201128,305,2
201129,219,1
201130,460,4
201131,490,46
201132,458,39
201133,198,13
201134,126,10
201135,338,13
201136,273,14
201137,196,47
201138,165,15
201139,273,27
201140,416,49
201141,130,19
201142,253,1
201143,161,21
201144,276,40
201145,176,21
201146,149,10
201147,371,3
201148,143,20
201149,299,24
201150,402,37
201151,323,8
201152,421,41
201153,433,21
201154,439,50
201155,444,40
201156,394,20
201157,407,15
201158,303,49
201159,120,4
201160,446,43
201161,240,47
201162,474,41
201163,327,25
201164,149,36
201165,347,17
201166,164,17
201167,281,46
201168,173,1
201169,420,39
201170,221,25
201171,273,38
201172,427,32
201173,292,50
201174,435,27
201175,445,50
201176,466,16
201177,217,26
201178,350,11
201179,175,14
201180,179,8
201181,177,3
201182,299,35
201183,160,49
201184,195,36
201185,339,28
201186,157,22
201187,489,40
201188,124,19
201189,371,2
201190,443,48
201191,318,15
201192,292,1
201193,219,39
201194,231,8
201195,129,14
201196,266,28
201197,385,19
201198,107,20
201199,450,37
201200,117,1
201201,184,42
201202,294,8
201203,334,7
201204,493,33
201205,186,15
201206,454,50
201207,405,20
201208,259,16
201209,246,34
201210,131,47
201211,292,36
201212,256,22
201213,180,50
201214,130,26
201215,356,35
201216,365,36
201217,451,46
201218,352,42
201219,209,3
201220,352,23
201221,336,27
201222,243,48
201223,284,25
201224,133,29
201225,307,13
201226,302,49
201227,145,18
201228,304,9
201229,449,34
201230,175,42
201231,492,46
201232,492,21
201233,443,1
201234,331,45
201235,364,10
201236,436,27
201237,197,12
201238,242,49
201239,119,19
201240,259,39
201241,444,37
201242,191,31
201243,294,42
201244,259,24
201245,432,36
201246,494,47
201247,175,18
201248,291,33
201249,252,46
201250,292,35
