click_id,banner_id,campaign_id
159496,270,6
159497,345,19
159498,251,1
159499,318,37
159500,395,45
159501,275,5
159502,499,16
159503,100,46
159504,268,45
159505,277,26
159506,405,34
159507,220,18
159508,178,6
159509,141,6
159510,162,19
159511,146,9
159512,226,19
159513,472,11
159514,102,41
159515,401,20
159516,451,42
159517,173,23
159518,467,35
159519,221,13
159520,182,19
159521,437,7
159522,457,13
159523,193,3
159524,273,25
159525,239,21
159526,414,38
159527,202,18
159528,213,45
159529,484,16
159530,408,34
159531,303,27
159532,262,36
159533,181,8
159534,500,24
159535,207,6
159536,325,40
159537,296,23
159538,190,19
159539,276,26
159540,220,21
159541,228,28
159542,295,15
159543,489,9
159544,377,39
159545,366,38
159546,242,8
159547,373,32
159548,162,35
159549,435,22
159550,118,29
159551,304,6
159552,236,25
159553,321,23
159554,129,46
159555,325,50
159556,283,28
159557,263,40
159558,297,29
159559,298,46
159560,330,22
159561,411,10
159562,465,3
159563,200,20
159564,180,19
159565,352,7
159566,467,37
159567,396,2
159568,455,3
159569,143,44
159570,355,12
159571,325,38
159572,423,4
159573,124,29
159574,312,34
159575,236,26
159576,357,24
159577,143,20
159578,498,10
159579,453,14
159580,165,43
159581,459,7
159582,123,14
159583,292,12
159584,116,36
159585,251,33
159586,375,46
159587,305,8
159588,475,6
159589,364,43
159590,291,39
159591,403,38
159592,230,26
159593,477,11
159594,442,25
159595,209,49
159596,362,31
159597,454,16
159598,156,27
159599,236,32
159600,236,47
159601,267,8
159602,158,16
159603,440,37
159604,194,38
159605,489,8
159606,223,49
159607,407,9
159608,471,9
159609,441,13
159610,144,22
159611,360,1
159612,204,44
159613,153,13
159614,209,10
159615,190,40
159616,407,23
159617,453,39
159618,417,8
159619,425,27
159620,394,33
159621,324,45
159622,352,9
159623,200,11
159624,297,21
159625,414,44
159626,142,6
159627,132,45
159628,187,39
159629,247,45
159630,151,2
159631,272,9
159632,151,13
159633,460,48
159634,113,18
159635,363,34
159636,235,29
159637,473,45
159638,158,46
159639,216,15
159640,257,28
159641,213,27
159642,331,7
159643,482,30
159644,487,17
159645,381,29
159646,136,38
159647,392,18
159648,261,2
159649,114,37
159650,285,28
159651,188,27
159652,221,24
159653,202,38
159654,106,12
159655,496,35
159656,141,44
159657,427,18
159658,323,36
159659,245,24
159660,371,31
159661,275,22
159662,393,37
159663,417,40
159664,173,13
159665,349,34
159666,269,40
159667,429,35
159668,315,43
159669,245,1
159670,382,39
159671,370,21
159672,388,31
159673,477,29
159674,499,47
159675,362,22
159676,133,28
159677,304,48
159678,326,24
159679,451,45
159680,201,1
159681,215,2
159682,427,12
159683,367,45
159684,490,7
159685,487,12
159686,264,7
159687,289,7
159688,325,34
159689,416,8
159690,451,20
159691,392,14
159692,251,34
159693,268,17
159694,189,46
159695,258,41
159696,484,10
159697,219,37
159698,166,40
159699,128,20
159700,459,5
159701,393,39
159702,352,11
159703,181,24
159704,283,14
159705,305,11
159706,299,4
159707,479,44
159708,441,14
159709,369,29
159710,195,6
159711,247,29
159712,274,49
159713,409,22
159714,185,9
159715,290,45
159716,467,9
159717,455,50
159718,266,44
159719,292,30
159720,471,29
159721,318,21
159722,102,8
159723,363,41
159724,374,26
159725,144,11
159726,233,7
159727,420,50
159728,261,27
159729,371,26
159730,430,46
159731,202,25
159732,483,21
159733,139,37
159734,486,9
159735,242,2
159736,349,26
159737,332,48
159738,414,21
159739,298,13
159740,312,50
159741,161,37
159742,130,35
159743,120,50
159744,142,37
159745,401,28
159746,170,38
159747,193,16
159748,226,9
159749,476,46
159750,183,4
159751,239,5
159752,435,18
159753,298,36
159754,342,23
159755,199,27
159756,380,1
159757,468,16
159758,191,31
159759,184,43
159760,413,4
159761,416,23
159762,393,21
159763,114,23
159764,280,2
159765,245,9
159766,453,28
159767,432,16
159768,361,44
159769,483,31
159770,104,3
159771,191,21
159772,322,17
159773,383,7
159774,149,28
159775,284,1
159776,363,17
159777,281,2
159778,262,34
159779,245,20
159780,468,37
159781,179,22
159782,231,39
159783,403,35
159784,242,39
159785,415,40
159786,343,5
159787,237,49
159788,288,13
159789,183,49
159790,353,16
159791,290,40
159792,495,48
159793,498,40
159794,349,5
159795,291,22
159796,148,1
159797,154,4
159798,129,24
159799,287,30
159800,167,30
159801,185,21
159802,373,49
159803,256,32
159804,360,34
159805,194,46
159806,296,38
159807,413,7
159808,143,28
159809,270,41
159810,421,30
159811,159,14
159812,177,4
159813,259,3
159814,440,2
159815,289,13
159816,264,21
159817,256,16
159818,404,25
159819,124,12
159820,270,16
159821,350,23
159822,161,33
159823,474,13
159824,144,37
159825,488,7
159826,119,12
159827,148,42
159828,282,2
159829,247,22
159830,307,10
159831,438,48
159832,479,4
159833,401,12
159834,299,29
159835,441,12
159836,400,22
159837,251,40
159838,406,34
159839,267,27
159840,181,22
159841,268,11
159842,267,23
159843,480,27
159844,411,25
159845,446,45
159846,246,41
159847,327,9
159848,138,10
159849,250,33
159850,382,49
159851,271,22
159852,199,29
159853,231,8
159854,103,49
159855,461,45
159856,173,50
159857,443,41
159858,475,39
159859,324,6
159860,302,13
159861,458,22
159862,187,48
159863,271,31
159864,229,46
159865,387,47
159866,238,3
159867,474,27
159868,388,20
159869,448,20
159870,297,27
159871,449,8
159872,222,4
159873,418,42
159874,477,43
159875,149,29
159876,413,1
159877,468,3
159878,106,44
159879,279,2
159880,184,49
159881,226,16
159882,223,15
159883,469,44
159884,409,49
159885,261,22
159886,104,39
159887,409,30
159888,103,26
159889,479,48
159890,474,40
159891,493,2
159892,108,14
159893,231,3
159894,455,48
159895,214,46
159896,365,42
159897,112,8
159898,492,20
159899,453,23
159900,456,48
159901,317,50
159902,289,38
159903,142,37
159904,333,14
159905,286,15
159906,128,20
159907,445,30
159908,255,46
159909,449,33
159910,241,19
159911,139,50
159912,172,45
159913,496,17
159914,500,37
159915,270,42
159916,471,50
159917,454,30
159918,194,47
159919,376,33
159920,378,36
159921,490,37
159922,461,28
159923,103,23
159924,426,27
159925,298,31
159926,109,24
159927,497,8
159928,335,34
159929,110,32
159930,481,43
159931,158,16
159932,277,3
159933,169,8
159934,127,10
159935,360,39
159936,207,23
159937,168,21
159938,337,16
159939,464,12
159940,326,17
159941,245,11
159942,483,7
159943,155,11
159944,269,34
159945,124,46
159946,255,29
159947,190,30
159948,417,38
159949,476,44
159950,124,26
159951,156,17
159952,276,48
159953,500,1
159954,165,4
159955,282,11
159956,471,27
159957,318,15
159958,282,2
159959,146,17
159960,221,32
159961,270,44
159962,401,28
159963,473,11
159964,139,26
159965,399,5
159966,465,26
159967,150,10
159968,434,43
159969,319,49
159970,137,33
159971,109,43
159972,276,12
159973,317,14
159974,440,16
159975,320,40
159976,237,31
159977,200,36
159978,217,14
159979,146,38
159980,465,35
159981,261,45
159982,264,6
159983,413,37
159984,284,50
159985,315,45
159986,334,42
159987,426,50
159988,298,22
159989,155,49
159990,253,27
159991,427,24
159992,280,40
159993,251,29
159994,489,23
159995,324,13
159996,151,2
159997,166,14
159998,204,5
159999,295,17
160000,227,10
160001,278,41
160002,313,31
160003,116,49
160004,142,22
160005,277,14
160006,377,34
160007,319,44
160008,295,30
160009,486,6
160010,153,43
160011,433,17
160012,177,46
160013,429,49
160014,466,22
160015,397,23
160016,186,19
160017,292,22
160018,439,21
160019,473,5
160020,269,28
160021,408,30
160022,224,3
160023,378,3
160024,400,21
160025,374,2
160026,230,21
160027,306,31
160028,131,27
160029,197,39
160030,446,32
160031,215,8
160032,132,49
160033,284,44
160034,196,4
160035,112,39
160036,342,49
160037,224,29
160038,246,9
160039,369,45
160040,237,32
160041,409,48
160042,499,39
160043,297,16
160044,218,44
160045,361,21
160046,238,29
160047,473,10
160048,113,43
160049,388,29
160050,470,13
160051,130,10
160052,461,19
160053,115,41
160054,232,10
160055,425,15
160056,454,5
160057,132,13
160058,306,25
160059,144,32
160060,190,43
160061,321,20
160062,181,26
160063,232,41
160064,117,37
160065,347,27
160066,188,1
160067,480,8
160068,214,15
160069,185,49
160070,442,38
160071,234,35
160072,486,47
160073,265,17
160074,145,47
160075,319,7
160076,192,24
160077,201,16
160078,117,20
160079,106,11
160080,327,8
160081,349,46
160082,273,47
160083,459,19
160084,100,48
160085,443,25
160086,258,26
160087,218,37
160088,464,8
160089,454,24
160090,331,22
160091,127,18
160092,460,37
160093,434,27
160094,435,20
160095,207,36
160096,422,18
160097,189,36
160098,137,47
160099,340,26
160100,163,4
160101,312,49
160102,348,42
160103,309,42
160104,409,10
160105,179,38
160106,422,40
160107,480,33
160108,220,31
160109,400,50
160110,473,17
160111,479,13
160112,443,1
160113,256,42
160114,486,8
160115,341,24
160116,397,10
160117,314,21
160118,366,31
160119,162,14
160120,448,23
160121,296,36
160122,179,29
160123,452,32
160124,220,39
160125,267,20
160126,264,39
160127,387,38
160128,206,34
160129,358,5
160130,122,11
160131,330,39
160132,283,35
160133,169,30
160134,195,29
160135,222,19
160136,125,47
160137,152,12
160138,364,31
160139,150,5
160140,126,33
160141,190,46
160142,262,33
160143,206,24
160144,207,1
160145,269,30
160146,146,32
160147,457,48
160148,111,11
160149,153,13
160150,142,6
160151,379,50
160152,448,46
160153,187,48
160154,453,48
160155,139,39
160156,463,6
160157,313,23
160158,191,7
160159,403,17
160160,401,34
160161,340,34
160162,364,41
160163,475,17
160164,379,20
160165,367,1
160166,303,41
160167,224,20
160168,499,18
160169,413,26
160170,229,23
160171,173,47
160172,295,25
160173,250,27
160174,236,29
160175,125,49
160176,321,40
160177,481,43
160178,124,16
160179,103,46
160180,115,39
160181,474,26
160182,351,30
160183,229,9
160184,236,6
160185,499,40
160186,385,40
160187,255,46
160188,133,38
160189,270,10
160190,294,42
160191,439,2
160192,142,11
160193,431,3
160194,466,13
160195,293,6
160196,156,34
160197,287,24
160198,427,39
160199,349,29
160200,116,47
160201,497,31
160202,279,31
160203,349,26
160204,171,24
160205,466,7
160206,347,26
160207,389,26
160208,149,30
160209,241,36
160210,245,40
160211,283,21
160212,207,16
160213,231,37
160214,461,26
160215,180,41
160216,439,49
160217,283,2
160218,218,1
160219,140,5
160220,336,20
160221,380,16
160222,307,48
160223,104,45
160224,213,10
160225,262,33
160226,233,29
160227,252,1
160228,151,5
160229,165,28
160230,332,4
160231,339,25
160232,160,7
160233,487,11
160234,243,1
160235,351,19
160236,406,44
160237,195,40
160238,209,19
160239,263,41
160240,217,36
160241,261,43
160242,101,5
160243,124,29
160244,423,24
160245,165,4
160246,143,39
160247,134,47
160248,185,1
160249,302,15
160250,117,18
160251,357,2
160252,330,26
160253,468,40
160254,291,12
160255,404,17
160256,116,7
160257,100,12
160258,175,31
160259,306,13
160260,461,11
160261,428,31
160262,132,1
160263,236,43
160264,411,20
160265,319,7
160266,252,2
160267,161,39
160268,475,24
160269,265,20
160270,109,21
160271,460,6
160272,314,2
160273,317,47
160274,414,34
160275,303,19
160276,485,29
160277,406,26
160278,136,10
160279,227,2
160280,446,41
160281,102,29
160282,113,36
160283,383,29
160284,158,7
160285,227,5
160286,161,35
160287,255,8
160288,209,35
160289,117,24
160290,352,9
160291,384,49
160292,219,10
160293,359,46
160294,209,21
160295,384,40
160296,453,30
160297,353,28
160298,304,11
160299,257,18
160300,446,12
160301,460,2
160302,396,31
160303,138,4
160304,162,5
160305,226,10
160306,356,18
160307,456,14
160308,426,5
160309,212,30
160310,234,2
160311,101,47
160312,381,22
160313,414,8
160314,341,23
160315,301,44
160316,470,40
160317,203,4
160318,281,39
160319,116,36
160320,460,24
160321,386,49
160322,278,26
160323,200,1
160324,196,11
160325,173,26
160326,225,27
160327,119,4
160328,219,5
160329,307,44
160330,212,49
160331,239,25
160332,442,21
160333,147,38
160334,372,14
160335,234,28
160336,135,13
160337,353,12
160338,351,32
160339,391,2
160340,221,5
160341,270,42
160342,365,43
160343,231,49
160344,460,26
160345,183,42
160346,127,17
160347,303,1
160348,433,49
160349,398,3
160350,198,37
160351,318,23
160352,234,23
160353,222,22
160354,390,49
160355,335,9
160356,108,7
160357,407,5
160358,439,25
160359,262,41
160360,348,6
160361,341,36
160362,137,12
160363,142,32
160364,182,47
160365,273,33
160366,172,20
160367,182,11
160368,335,14
160369,398,28
160370,130,37
160371,184,7
160372,216,22
160373,162,6
160374,362,45
160375,444,14
160376,145,7
160377,495,31
160378,100,38
160379,350,32
160380,195,41
160381,489,30
160382,216,43
160383,177,32
160384,308,22
160385,318,49
160386,418,36
160387,321,2
160388,399,43
160389,150,41
160390,453,50
160391,325,34
160392,213,16
160393,316,41
160394,222,14
160395,482,30
160396,316,35
160397,314,50
160398,132,10
160399,322,27
160400,477,33
160401,387,17
160402,301,43
160403,280,12
160404,234,40
160405,300,34
160406,162,23
160407,248,16
160408,328,22
160409,232,24
160410,336,42
160411,493,40
160412,477,18
160413,196,32
160414,281,19
160415,108,45
160416,254,4
160417,167,4
160418,348,8
160419,224,3
160420,393,33
160421,232,42
160422,497,28
160423,351,39
160424,136,35
160425,420,23
160426,278,6
160427,157,43
160428,188,41
160429,382,50
160430,322,11
160431,474,8
160432,309,48
160433,442,17
160434,248,6
160435,491,31
160436,302,15
160437,314,37
160438,104,41
160439,329,15
160440,179,43
160441,186,41
160442,332,1
160443,199,43
160444,225,38
160445,224,21
160446,316,15
160447,488,19
160448,441,32
160449,465,32
160450,390,23
160451,428,45
160452,318,1
160453,489,30
160454,474,48
160455,201,42
160456,480,47
160457,354,16
160458,294,35
160459,460,42
160460,316,8
160461,145,5
160462,196,17
160463,484,45
160464,337,9
160465,217,7
160466,339,33
160467,261,40
160468,261,11
160469,233,26
160470,453,29
160471,273,49
160472,302,48
160473,407,33
160474,144,29
160475,438,1
160476,180,3
160477,181,21
160478,492,4
160479,166,35
160480,307,47
160481,337,32
160482,378,30
160483,338,6
160484,300,2
160485,237,41
160486,408,33
160487,369,3
160488,313,11
160489,440,32
160490,137,47
160491,252,31
160492,311,21
160493,188,32
160494,450,18
160495,387,14
160496,188,7
160497,262,33
160498,323,45
160499,250,3
160500,135,45
160501,298,45
160502,269,4
160503,111,33
160504,282,21
160505,314,22
160506,294,22
160507,358,16
160508,239,40
160509,223,37
160510,424,24
160511,416,29
160512,357,22
160513,287,48
160514,439,10
160515,480,14
160516,303,15
160517,308,35
160518,349,42
160519,146,47
160520,270,40
160521,111,17
160522,151,6
160523,474,37
160524,177,5
160525,108,8
160526,245,25
160527,238,48
160528,272,32
160529,121,5
160530,303,39
160531,319,27
160532,397,1
160533,463,28
160534,232,8
160535,466,2
160536,383,27
160537,474,45
160538,243,49
160539,122,7
160540,177,26
160541,293,2
160542,254,39
160543,278,16
160544,461,28
160545,469,15
160546,433,36
160547,122,34
160548,406,17
160549,394,38
160550,185,29
160551,454,49
160552,110,11
160553,259,19
160554,336,29
160555,482,38
160556,413,45
160557,232,37
160558,489,37
160559,427,32
160560,483,48
160561,179,44
160562,222,5
160563,407,40
160564,233,9
160565,336,10
160566,121,39
160567,395,29
160568,477,48
160569,263,31
160570,451,6
160571,162,30
160572,311,34
160573,418,15
160574,479,49
160575,136,33
160576,220,21
160577,286,45
160578,396,14
160579,171,29
160580,356,14
160581,180,17
160582,400,46
160583,308,10
160584,138,13
160585,226,2
160586,160,31
160587,303,34
160588,285,29
160589,104,2
160590,454,5
160591,298,32
160592,444,13
160593,250,47
160594,155,49
160595,476,18
160596,395,32
160597,386,36
160598,419,13
160599,375,18
160600,127,29
160601,367,22
160602,442,46
160603,469,4
160604,244,1
160605,478,28
160606,117,5
160607,334,11
160608,166,19
160609,231,49
160610,412,28
160611,380,50
160612,360,35
160613,162,5
160614,483,29
160615,224,45
160616,179,1
160617,353,13
160618,114,24
160619,378,34
160620,187,11
160621,140,30
160622,270,20
160623,479,44
160624,219,24
160625,378,36
160626,325,25
160627,217,31
160628,323,36
160629,133,37
160630,388,14
160631,305,43
160632,428,6
160633,425,49
160634,124,20
160635,109,40
160636,371,10
160637,244,3
160638,122,44
160639,362,44
160640,433,50
160641,488,38
160642,125,23
160643,161,29
160644,317,23
160645,310,36
160646,469,32
160647,213,24
160648,111,17
160649,178,9
160650,362,19
160651,491,9
160652,205,38
160653,183,36
160654,443,8
160655,228,45
160656,487,50
160657,459,30
160658,499,26
160659,277,4
160660,221,1
160661,137,18
160662,135,45
160663,481,19
160664,271,22
160665,283,28
160666,313,23
160667,318,18
160668,425,4
160669,425,47
160670,321,11
160671,120,1
160672,328,2
160673,219,35
160674,387,18
160675,348,38
160676,186,20
160677,197,47
160678,330,29
160679,496,17
160680,262,47
160681,157,15
160682,300,24
160683,190,38
160684,316,6
160685,162,8
160686,473,28
160687,167,9
160688,461,48
160689,409,50
160690,188,41
160691,418,29
160692,212,15
160693,364,7
160694,370,19
160695,478,33
160696,442,42
160697,177,50
160698,282,23
160699,494,24
160700,351,31
160701,469,3
160702,337,37
160703,471,27
160704,499,42
160705,140,26
160706,443,14
160707,209,10
160708,166,1
160709,399,4
160710,487,49
160711,450,10
160712,238,48
160713,249,16
160714,245,42
160715,149,9
160716,458,45
160717,158,44
160718,472,10
160719,115,37
160720,279,2
160721,304,28
160722,356,32
160723,226,5
160724,311,45
160725,217,29
160726,206,26
160727,200,46
160728,286,37
160729,303,26
160730,169,37
160731,146,14
160732,446,30
160733,113,12
160734,448,8
160735,465,41
160736,130,7
160737,215,8
160738,382,7
160739,157,25
160740,498,48
160741,157,23
160742,314,21
160743,207,14
160744,238,35
160745,265,14
160746,115,18
160747,288,46
160748,197,3
160749,326,5
160750,277,3
160751,157,24
160752,472,46
160753,194,2
160754,284,19
160755,250,7
160756,291,35
160757,314,31
160758,241,41
160759,463,20
160760,414,35
160761,487,34
160762,478,40
160763,163,31
160764,202,5
160765,268,42
160766,266,23
160767,327,7
160768,237,36
160769,437,23
160770,102,44
160771,119,43
160772,164,4
160773,102,21
160774,334,49
160775,455,16
160776,285,23
160777,289,17
160778,440,28
160779,261,15
160780,284,38
160781,352,38
160782,456,43
160783,391,11
160784,470,40
160785,433,30
160786,239,19
160787,312,28
160788,104,44
160789,103,11
160790,223,13
160791,365,10
160792,371,48
160793,115,37
160794,475,46
160795,332,18
160796,476,15
160797,337,20
160798,182,21
160799,261,36
160800,392,20
160801,267,20
160802,421,33
160803,172,14
160804,161,23
160805,125,23
160806,282,33
160807,449,25
160808,292,39
160809,404,2
160810,364,29
160811,441,46
160812,210,46
160813,481,21
160814,114,21
160815,470,14
160816,301,41
160817,450,24
160818,492,37
160819,130,35
160820,155,1
160821,332,48
160822,330,22
160823,433,19
160824,199,23
160825,444,10
160826,449,4
160827,222,4
160828,236,41
160829,430,50
160830,131,23
160831,493,16
160832,248,44
160833,344,14
160834,443,8
160835,333,45
160836,451,14
160837,121,38
160838,217,46
160839,466,8
160840,484,6
160841,249,33
160842,268,38
160843,324,27
160844,103,18
160845,188,35
160846,391,44
160847,409,31
160848,425,39
160849,489,28
160850,329,28
160851,104,39
160852,249,33
160853,106,4
160854,326,26
160855,421,2
160856,486,39
160857,211,43
160858,384,40
160859,323,43
160860,153,16
160861,370,35
160862,143,44
160863,202,40
160864,175,44
160865,308,6
160866,134,20
160867,488,15
160868,112,16
160869,251,9
160870,165,25
160871,157,45
160872,222,49
160873,280,11
160874,266,3
160875,418,36
160876,246,4
160877,156,12
160878,149,22
160879,224,23
160880,318,30
160881,302,15
160882,354,37
160883,363,29
160884,313,12
160885,318,18
160886,393,12
160887,312,13
160888,326,20
160889,242,24
160890,116,21
160891,267,8
160892,469,36
160893,395,25
160894,275,16
160895,403,38
160896,111,28
160897,360,41
160898,455,6
160899,296,49
160900,160,29
160901,420,43
160902,173,10
160903,131,23
160904,316,18
160905,401,22
160906,241,20
160907,221,9
160908,433,4
160909,452,31
160910,362,1
160911,342,18
160912,154,5
160913,292,32
160914,196,17
160915,340,25
160916,249,2
160917,336,32
160918,491,28
160919,368,18
160920,165,24
160921,441,3
160922,283,47
160923,152,14
160924,358,14
160925,300,20
160926,104,20
160927,298,6
160928,248,39
160929,332,6
160930,160,6
160931,253,13
160932,240,19
160933,332,25
160934,163,33
160935,348,49
160936,389,38
160937,368,38
160938,388,6
160939,335,48
160940,448,24
160941,433,26
160942,470,41
160943,468,29
160944,345,30
160945,349,1
160946,450,34
160947,159,2
160948,284,8
160949,394,25
160950,191,49
160951,407,27
160952,160,39
160953,144,7
160954,302,1
160955,444,3
160956,360,12
160957,297,50
160958,363,43
160959,129,25
160960,284,21
160961,149,8
160962,235,6
160963,131,10
160964,350,2
160965,461,25
160966,259,3
160967,249,21
160968,242,17
160969,328,27
160970,498,3
160971,353,22
160972,221,20
160973,455,24
160974,161,21
160975,288,21
160976,241,27
160977,436,43
160978,294,14
160979,155,20
160980,130,26
160981,211,3
160982,100,11
160983,286,36
160984,170,27
160985,265,25
160986,293,45
160987,299,44
160988,438,6
160989,153,17
160990,469,39
160991,484,10
160992,124,25
160993,387,42
160994,378,48
160995,363,37
160996,162,15
160997,326,46
160998,349,24
160999,235,48
161000,175,7
161001,215,46
161002,447,49
161003,373,21
161004,476,27
161005,460,29
161006,281,36
161007,319,5
161008,218,46
161009,103,28
161010,331,13
161011,289,31
161012,163,22
161013,233,3
161014,304,32
161015,394,8
161016,122,28
161017,104,6
161018,405,42
161019,346,25
161020,127,20
161021,436,7
161022,464,6
161023,419,11
161024,136,37
161025,481,24
161026,402,32
161027,215,4
161028,130,40
161029,198,50
161030,376,19
161031,193,9
161032,214,9
161033,367,19
161034,165,1
161035,288,13
161036,160,7
161037,347,16
161038,303,37
161039,249,27
161040,315,17
161041,240,41
161042,117,6
161043,160,7
161044,440,43
161045,477,31
161046,470,14
161047,316,5
161048,143,2
161049,482,45
161050,269,45
161051,189,49
161052,139,50
161053,470,43
161054,215,36
161055,411,11
161056,421,3
161057,466,9
161058,379,12
161059,209,26
161060,188,25
161061,331,15
161062,120,10
161063,469,2
161064,426,48
161065,177,6
161066,269,28
161067,168,31
161068,167,49
161069,429,31
161070,201,36
161071,133,41
161072,495,37
161073,226,11
161074,477,50
161075,220,18
161076,496,3
161077,397,8
161078,428,36
161079,224,47
161080,323,29
161081,157,35
161082,452,31
161083,342,10
161084,339,14
161085,433,41
161086,403,48
161087,385,46
161088,183,41
161089,236,29
161090,200,18
161091,480,30
161092,252,33
161093,349,37
161094,290,34
161095,428,24
161096,197,14
161097,270,10
161098,420,50
161099,378,1
161100,148,20
161101,116,32
161102,308,46
161103,191,11
161104,221,40
161105,283,25
161106,418,50
161107,182,21
161108,345,38
161109,276,43
161110,201,25
161111,416,30
161112,244,5
161113,153,26
161114,290,12
161115,142,22
161116,333,17
161117,160,9
161118,174,23
161119,206,3
161120,231,17
161121,106,1
161122,123,31
161123,118,18
161124,465,15
161125,127,1
161126,219,46
161127,320,37
161128,419,33
161129,298,12
161130,443,6
161131,327,41
161132,396,15
161133,171,8
161134,264,50
161135,352,15
161136,240,37
161137,106,45
161138,206,17
161139,394,32
161140,360,31
161141,413,30
161142,130,2
161143,271,12
161144,189,45
161145,119,25
161146,180,19
161147,193,40
161148,353,20
161149,390,30
161150,303,30
161151,362,49
161152,500,8
161153,209,30
161154,184,15
161155,411,28
161156,383,27
161157,237,3
161158,220,25
161159,220,34
161160,162,40
161161,188,46
161162,132,40
161163,248,48
161164,171,41
161165,428,12
161166,318,38
161167,282,50
161168,479,30
161169,405,15
161170,232,19
161171,364,8
161172,328,46
161173,191,44
161174,490,41
161175,110,3
161176,328,40
161177,442,49
161178,154,42
161179,403,26
161180,389,7
161181,197,6
161182,250,2
161183,412,37
161184,437,10
161185,295,43
161186,370,35
161187,130,40
161188,138,13
161189,198,32
161190,177,19
161191,315,18
161192,368,46
161193,255,48
161194,323,18
161195,455,23
161196,103,25
161197,339,26
161198,177,38
161199,431,15
161200,120,16
161201,306,29
161202,100,12
161203,300,30
161204,345,30
161205,262,39
161206,497,27
161207,268,39
161208,477,48
161209,455,18
161210,412,2
161211,464,15
161212,320,11
161213,266,7
161214,292,17
161215,322,11
161216,352,30
161217,131,38
161218,356,48
161219,358,33
161220,410,34
161221,318,43
161222,107,13
161223,187,34
161224,497,34
161225,379,41
161226,327,47
161227,287,32
161228,116,28
161229,197,22
161230,243,23
161231,431,23
161232,318,40
161233,298,42
161234,348,17
161235,378,33
161236,324,30
161237,205,42
161238,438,35
161239,274,38
161240,244,3
161241,308,21
161242,203,15
161243,178,4
161244,495,11
161245,153,25
161246,254,21
161247,448,15
161248,420,30
161249,191,38
161250,355,43
161251,112,18
161252,151,32
161253,465,1
161254,251,42
161255,425,6
161256,111,12
161257,459,16
161258,494,25
161259,183,42
161260,244,33
161261,361,20
161262,268,15
161263,222,28
161264,404,11
161265,282,18
161266,150,20
161267,184,26
161268,476,20
161269,231,33
161270,343,29
161271,205,30
161272,127,41
161273,190,32
161274,420,46
161275,418,46
161276,198,38
161277,392,29
161278,258,33
161279,223,15
161280,329,4
161281,241,26
161282,163,44
161283,434,37
161284,372,22
161285,484,11
161286,280,24
161287,245,21
161288,324,19
161289,480,44
161290,164,38
161291,130,35
161292,318,23
161293,423,49
161294,473,16
161295,104,23
161296,136,39
161297,495,35
161298,433,13
161299,308,18
161300,237,10
161301,350,16
161302,270,40
161303,150,2
161304,472,36
161305,292,11
161306,346,42
161307,168,34
161308,224,49
161309,320,16
161310,465,25
161311,257,46
161312,480,4
161313,337,50
161314,278,19
161315,464,29
161316,345,10
161317,105,20
161318,216,45
161319,499,33
161320,225,4
161321,278,15
161322,261,6
161323,396,43
161324,418,13
161325,303,16
161326,274,12
161327,183,46
161328,408,11
161329,500,4
161330,120,3
161331,289,40
161332,348,1
161333,472,9
161334,276,38
161335,286,26
161336,268,24
161337,119,9
161338,191,30
161339,183,3
161340,487,28
161341,159,33
161342,467,50
161343,247,3
161344,429,26
161345,360,16
161346,495,12
161347,405,21
161348,128,38
161349,452,32
161350,314,25
161351,168,30
161352,407,26
161353,226,14
161354,189,5
161355,301,42
161356,261,15
161357,130,48
161358,366,29
161359,500,9
161360,100,19
161361,498,25
161362,471,12
161363,143,32
161364,237,11
161365,482,8
161366,197,16
161367,429,9
161368,217,21
161369,295,29
161370,421,25
161371,146,15
161372,145,6
161373,482,12
161374,488,41
161375,103,27
161376,341,22
161377,182,41
161378,473,44
161379,498,40
161380,189,2
161381,371,34
161382,131,34
161383,485,2
161384,351,48
161385,500,21
161386,371,40
161387,310,29
161388,436,20
161389,190,5
161390,109,20
161391,328,4
161392,458,48
161393,348,10
161394,131,20
161395,249,29
161396,149,47
161397,407,11
161398,473,35
161399,310,6
161400,271,34
161401,476,23
161402,266,10
161403,351,48
161404,383,24
161405,426,20
161406,339,6
161407,443,28
161408,418,10
161409,232,1
161410,251,45
161411,151,2
161412,275,49
161413,137,32
161414,179,33
161415,366,33
161416,161,4
161417,158,35
161418,128,43
161419,450,40
161420,455,26
161421,325,39
161422,174,24
161423,295,14
161424,441,4
161425,273,42
161426,274,15
161427,259,37
161428,220,6
161429,403,28
161430,167,5
161431,164,2
161432,157,31
161433,241,4
161434,210,20
161435,252,30
161436,249,40
161437,376,2
161438,435,4
161439,344,4
161440,113,7
161441,224,5
161442,429,7
161443,441,16
161444,461,33
161445,407,15
161446,373,11
161447,304,16
161448,375,1
161449,217,13
161450,498,21
161451,484,48
161452,360,34
161453,125,7
161454,415,8
161455,121,50
161456,490,15
161457,496,47
161458,202,48
161459,224,26
161460,250,27
161461,398,37
161462,392,18
161463,185,7
161464,310,2
161465,105,38
161466,419,21
161467,363,50
161468,267,11
161469,158,6
161470,445,14
161471,314,13
161472,155,48
161473,347,41
161474,198,19
161475,290,30
161476,270,44
161477,271,42
161478,226,17
161479,127,21
161480,310,25
161481,489,29
161482,391,19
161483,329,3
161484,153,40
161485,294,50
161486,389,22
161487,263,2
161488,272,46
161489,291,11
161490,270,9
161491,329,26
161492,137,11
